年別,類型,觀光遊憩區,細分,縣市,縣市別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,合計
2021,其他,-,臺中國家歌劇院,臺中市,66000,70761,58994,72877,84679,39116,0,3508,33553,48770,91325,89105,139902,503583
2021,其他,-,一中商圈,臺中市,66000,1142577,1227190,1167561,1033384,415927,165821,348837,515960,651131,1053106,753165,811114,7721494
2021,其他,-,逢甲夜市,臺中市,66000,592042,672055,698734,565853,259384,93986,231645,398605,482115,658506,538990,573690,4652925
2021,其他,-,潭雅神綠園道,臺中市,66000,296840,405427,359029,599560,217254,0,267140,361479,389770,408215,331352,202350,3304714
2022,國家公園,-,陽明山遊客中心,臺北市,63000,4733,6628,7705,5146,3517,7594,14315,11911,7465,5787,6438,6593,87832
2022,國家公園,-,陽明書屋,臺北市,63000,3381,4017,4102,3701,2617,3996,4746,4770,3297,2896,3858,3078,44459
2022,國家公園,-,陽明公園,臺北市,63000,202150,278450,544370,525003,219193,207641,296942,362586,203882,184476,330665,137314,3492672
2022,國家公園,-,大屯遊憩區,臺北市,63000,18989,12510,31139,38302,23947,36476,49299,42514,26437,23972,22245,17453,343283
2022,國家公園,-,龍鳳谷遊憩區,臺北市,63000,37981,60868,134428,126255,22051,20289,22630,22804,25921,26214,23908,28361,551710
2022,國家公園,-,小油坑遊憩區,臺北市,63000,11633,20692,24159,18898,8080,24259,34135,29833,15950,13388,10938,7264,219229
2022,國家公園,-,冷水坑,臺北市,63000,23806,24165,36458,33436,15970,36410,46164,42219,28492,32949,50599,29433,400101
2022,國家公園,-,擎天崗,臺北市,63000,21729,20132,30926,34801,16189,38108,51806,52038,32706,28482,39082,27559,393558
2022,國家公園,-,塔塔加遊憩區,南投縣,10008,53805,53650,50503,54448,28376,51825,74884,66486,43477,66930,66468,58534,669386
2022,國家公園,-,梅山遊客中心,高雄市,64000,445,3548,945,1569,3378,5221,7971,9437,6726,9996,3754,4567,57557
2022,國家公園,-,南安遊客中心,花蓮縣,10015,27202,28077,25487,25314,19597,27631,36668,33544,26519,24141,23886,26688,324754
2022,國家公園,-,玉山管理處遊客服務中心,南投縣,10008,12002,4817,4805,3826,2427,2844,4013,3743,3565,4529,3810,5271,55652
2022,國家公園,-,排雲山莊,嘉義縣,10010,3153,2940,4084,5989,3690,5133,6557,6387,4336,5561,5962,5479,59271
2022,國家公園,-,汶水遊客中心,苗栗縣,10005,26569,24848,31568,27412,13022,13385,27222,31314,26244,31161,25805,31639,310189
2022,國家公園,-,觀霧遊客中心,苗栗縣,10005,7876,11256,21038,8684,4426,7132,12024,12030,7462,8658,8465,8030,117081
2022,國家公園,-,雪見遊憩區,苗栗縣,10005,6152,7462,5943,7482,2851,6284,13670,11426,8285,11445,8201,7127,96328
2022,國家公園,-,武陵遊客中心,臺中市,66000,12751,25981,14365,8268,2727,7148,16038,13235,6660,8455,15449,14161,145238
2022,國家公園,-,墾丁國家公園管理處遊客中心,屏東縣,10013,2223,1701,1258,1785,720,1282,1841,3721,2162,2304,1461,1338,21796
2022,國家公園,-,鵝鑾鼻公園,屏東縣,10013,17638,34499,28972,24970,11748,17975,34995,35056,31354,27670,23104,31835,319816
2022,國家公園,-,貓鼻頭公園,屏東縣,10013,8886,12752,14470,12038,4468,6422,11103,14163,13123,12671,11837,17321,139254
2022,國家公園,-,佳樂水,屏東縣,10013,7229,12937,9151,0,0,0,0,0,0,0,0,0,29317
2022,國家公園,-,社頂自然公園,屏東縣,10013,8725,12498,14124,9277,4018,4536,1702,6726,10187,9313,8658,9636,99400
2022,國家公園,-,南灣遊憩區,屏東縣,10013,17814,32128,20538,17019,19773,36476,57042,54262,41591,54262,19332,13328,383565
2022,國家公園,-,龍鑾潭自然中心,屏東縣,10013,4645,5406,5945,7661,1962,2167,3835,4244,4772,4244,4161,5073,54115
2022,國家公園,-,砂島貝殼砂展示館,屏東縣,10013,3257,4623,2654,9296,2350,3732,5978,5622,3877,5622,4248,4893,56152
2022,國家公園,-,太魯閣國家公園遊客中心,花蓮縣,10015,21401,18009,29027,14738,7890,20215,47712,43872,24105,29601,21882,27503,305955
2022,國家公園,-,布洛灣遊憩區,花蓮縣,10015,31511,44538,15835,33710,16315,32599,53855,56387,67020,57329,57611,70739,537449
2022,國家公園,-,臺八線沿線景觀區,花蓮縣,10015,87037,172853,129785,190716,104143,153018,265660,269218,158625,121090,149661,157056,1958862
2022,國家公園,-,中山林遊客中心,金門縣,09020,1795,3043,2929,3254,2369,3543,7601,7250,5938,7431,6765,6175,58093
2022,國家公園,-,翟山坑道,金門縣,09020,15840,13753,16435,24331,14649,19683,33548,43725,32928,35206,29882,22843,302823
2022,國家公園,-,雙鯉溼地自然中心,金門縣,09020,1773,1863,1859,1968,1504,1963,3555,3750,3358,4291,3365,2526,31775
2022,國家公園,-,古寧頭戰史館,金門縣,09020,7612,6901,8474,10984,7019,8495,14460,17221,12441,18126,13197,10782,135712
2022,國家公園,-,九宮(四維)坑道,金門縣,09020,5212,4955,7180,13122,8279,9445,16774,22004,17260,24767,20368,16147,165513
2022,國家公園,-,八二三砲戰紀念館,金門縣,09020,4360,4398,4528,7144,3792,4367,9008,9520,6877,8614,6300,5871,74779
2022,國家公園,-,湖井頭戰史館,金門縣,09020,7734,7252,9148,13847,7792,9140,17146,15484,10694,0,0,0,98237
2022,國家公園,-,金水學校,金門縣,09020,5175,4525,5313,7507,4204,4933,8164,10528,8834,10294,8295,4981,82753
2022,國家公園,-,蔣經國先生紀念館,金門縣,09020,3624,2417,3751,4688,2782,3955,5774,7316,5787,6954,5421,6115,58584
2022,國家公園,-,民俗文化村,金門縣,09020,15730,13089,14388,18772,11334,17510,23606,28080,24750,30363,24355,20323,242300
2022,國家公園,-,得月樓,金門縣,09020,6939,6002,6968,10206,5594,6479,10783,12704,12025,14194,11815,7851,111560
2022,國家級風景特定區,-,鼻頭龍洞遊憩區,新北市,65000,8092,12118,15066,17903,9741,21623,47362,38662,15418,12301,12663,5379,216328
2022,國家級風景特定區,-,鹽寮福隆遊憩區,新北市,65000,10149,14235,21717,22523,12009,54759,88559,72472,44128,36791,19360,20541,417243
2022,國家級風景特定區,-,大里外澳遊憩區,宜蘭縣,10002,85464,96998,90174,88211,40420,61832,122382,142811,120983,117855,246444,107030,1320604
2022,國家級風景特定區,-,宜蘭濱海遊憩區,宜蘭縣,10002,16858,21263,19791,17620,11580,15609,23305,21770,20412,23109,18839,20018,230174
2022,國家級風景特定區,-,野柳地質公園,新北市,65000,17443,21712,28577,46762,13861,23215,38105,40949,29693,36878,46510,51638,395343
2022,國家級風景特定區,-,白沙灣,新北市,65000,22898,28819,50078,70235,56801,81944,90357,67457,48062,49746,41932,22361,630690
2022,國家級風景特定區,-,翡翠灣濱海遊憩區,新北市,65000,1056,1320,2006,1845,608,2022,4100,3933,2362,3015,2424,2606,27297
2022,國家級風景特定區,-,觀音山,新北市,65000,56008,64705,95138,106891,42867,98006,112423,105573,73326,78242,96543,54330,984052
2022,國家級風景特定區,-,情人湖及湖海灣,基隆市,10017,44313,38665,61632,62686,45756,59294,71261,64366,67576,49493,49080,28275,642397
2022,國家級風景特定區,-,野柳海洋世界,新北市,65000,5449,10807,9180,9089,3220,8921,29592,43620,16760,22390,16010,11134,186172
2022,國家級風景特定區,-,金山遊憩區,新北市,65000,12958,26788,45652,36591,19545,27081,34882,34892,36987,34244,32242,22790,364652
2022,國家級風景特定區,-,三芝遊憩區,新北市,65000,17342,36784,53466,49493,36820,49287,51749,47784,34851,35586,30300,20837,464299
2022,國家級風景特定區,-,和平島公園,基隆市,10017,15203,19811,30042,22005,17196,50305,94936,72093,46015,38689,30000,16040,452335
2022,國家級風景特定區,-,東部海岸富岡地質公園及加路蘭休憩區,臺東縣,10014,55151,86379,49453,53632,22817,30967,62616,65953,48044,42303,57321,41513,616149
2022,國家級風景特定區,-,三仙台遊憩區及周邊地區,臺東縣,10014,31483,52524,27847,30859,13353,26467,65634,58366,28138,21705,20105,22798,399279
2022,國家級風景特定區,-,八仙洞遊憩區,臺東縣,10014,4840,8283,3165,4007,1929,4430,9290,6508,3850,2852,3202,2981,55337
2022,國家級風景特定區,-,秀姑巒溪遊客中心園區,花蓮縣,10015,9653,11393,10795,11389,5866,12363,27361,26091,16509,11080,8010,8828,159338
2022,國家級風景特定區,-,綠島遊憩區,臺東縣,10014,6147,11301,14914,32961,17392,33598,63360,62733,40228,21063,9491,6106,319294
2022,國家級風景特定區,-,都歷處本部,臺東縣,10014,20461,18940,13884,13910,10628,13529,39907,26338,28034,17560,25500,25678,254369
2022,國家級風景特定區,-,石梯坪遊憩區,花蓮縣,10015,7227,13400,8598,9126,4311,8330,14836,14464,10719,10833,9246,10993,122083
2022,國家級風景特定區,-,花蓮遊客中心園區,花蓮縣,10015,3841,5897,4498,5268,3494,3843,6368,8310,5436,5139,4169,4905,61168
2022,國家級風景特定區,-,都蘭遊憩區及周邊地區,臺東縣,10014,11161,27633,8766,13262,5610,6003,15235,14584,13424,10647,19701,76865,222891
2022,國家級風景特定區,-,鯉魚潭風景區,花蓮縣,10015,76648,118144,77409,78862,64109,52398,186227,159402,108104,90804,73057,72187,1157351
2022,國家級風景特定區,-,鹿野高臺及周邊地區,臺東縣,10014,53759,63894,49339,52752,44841,48170,342459,228504,48007,47802,47547,49999,1077073
2022,國家級風景特定區,-,原生應用植物園,臺東縣,10014,13474,15459,10453,8982,3584,5560,23289,20969,11908,11974,8304,10106,144062
2022,國家級風景特定區,-,布農部落,臺東縣,10014,4733,761,529,297,115,0,1656,7481,9627,8756,13458,3199,50612
2022,國家級風景特定區,-,新光兆豐休閒農場,花蓮縣,10015,10247,15556,6553,6996,2109,4592,10212,10170,6280,5958,5107,6645,90425
2022,國家級風景特定區,-,花蓮糖廠及周邊地區,花蓮縣,10015,25587,47592,29449,29310,15491,32077,65997,64823,78601,37107,23628,23101,472763
2022,國家級風景特定區,-,立川漁場,花蓮縣,10015,19290,15840,15415,14805,3645,5536,27680,23328,30226,24830,13530,16439,210564
2022,國家級風景特定區,-,關山親水公園,臺東縣,10014,6073,0,0,0,0,0,0,12445,3996,2731,2437,2702,30384
2022,國家級風景特定區,-,赤科山,花蓮縣,10015,22028,20470,16775,20005,12823,23472,28606,105827,86321,2221,2552,2812,343912
2022,國家級風景特定區,-,六十石山,花蓮縣,10015,51454,47145,33613,32151,90977,37096,41610,107235,141099,10840,7032,9163,609415
2022,國家級風景特定區,-,獅頭山風景區(新竹地區),新竹縣,10004,139661,101750,116491,102983,62142,86196,473095,192654,155069,200646,120887,88406,1839980
2022,國家級風景特定區,-,獅頭山風景區(苗栗地區),苗栗縣,10005,295349,180945,162303,195808,133847,135308,226806,271788,226871,291910,148548,173381,2442864
2022,國家級風景特定區,-,梨山遊憩區,臺中市,66000,27237,73611,55137,22156,8273,8273,39643,39072,23294,41880,75537,54713,468826
2022,國家級風景特定區,-,八卦山風景區(彰化地區),彰化縣,10007,228544,182977,171999,162121,115510,75152,189498,211077,206381,231693,159745,145607,2080304
2022,國家級風景特定區,-,八卦山風景區(南投地區),南投縣,10008,75400,84801,86228,64954,59270,54169,82754,81790,58463,76587,44111,44096,812623
2022,國家級風景特定區,-,谷關遊憩區,臺中市,66000,212104,254281,172468,144338,59604,59604,142975,185000,180094,190318,174192,225281,2000259
2022,國家級風景特定區,-,七股鹽業遊憩區,臺南市,10021,35968,71922,32599,30950,13215,20759,48789,40568,31690,39630,33407,34654,434151
2022,國家級風景特定區,-,北門鹽業遊憩區,臺南市,10021,28171,40496,36591,30526,14892,19510,38425,30960,39011,53618,60029,59179,451408
2022,國家級風景特定區,-,井仔腳瓦盤鹽田,臺南市,10021,24843,45528,36483,28278,12983,17768,91205,47381,34066,38277,40902,37213,454927
2022,國家級風景特定區,-,馬沙溝濱海遊憩區,臺南市,10021,47,24,616,148,698,2866,6561,2235,1075,70,85,26,14451
2022,國家級風景特定區,-,布袋遊憩區,嘉義縣,10010,19817,29544,17330,17008,5285,8848,17293,16050,18604,26473,19362,19461,215075
2022,國家級風景特定區,-,圓潭自然生態園區,嘉義縣,10010,3890,11570,18057,12727,1738,4925,10553,9063,8281,8617,6018,6880,102319
2022,國家級風景特定區,-,達娜伊谷,嘉義縣,10010,5295,7273,6786,6941,2216,4635,11304,10928,7617,8716,7835,7244,86790
2022,國家級風景特定區,-,觸口遊客中心,嘉義縣,10010,3557,5185,3998,3329,2525,3430,5116,5195,4331,3940,2493,2271,45370
2022,國家級風景特定區,-,梅山太平雲梯,嘉義縣,10010,37395,69302,38624,37812,16186,25611,42201,43721,32288,48521,35659,38451,465771
2022,國家級風景特定區,-,日月潭環潭區,南投縣,10008,190230,558367,384485,177944,42308,48188,340158,553141,224567,303441,311114,218944,3352887
2022,國家級風景特定區,-,車埕,南投縣,10008,80484,87663,71113,49855,22326,28531,53363,52657,58558,76886,66434,77059,724929
2022,國家級風景特定區,-,柳營尖山埤渡假村,臺南市,10021,12372,15086,14973,13001,4336,5518,14033,16564,24490,20296,12849,15594,169112
2022,國家級風景特定區,-,曾文水庫,臺南市,10021,13802,36878,25697,26113,12684,17931,29667,30605,27493,28291,29930,38136,317227
2022,國家級風景特定區,-,烏山頭水庫風景區,臺南市,10021,28988,31420,18081,25486,16278,15606,29641,26094,23307,31239,24201,34431,304772
2022,國家級風景特定區,-,關子嶺溫泉區,臺南市,10021,126061,140292,127631,182513,165388,162300,158082,142314,167675,183042,149105,84027,1788430
2022,國家級風景特定區,-,虎頭埤風景區,臺南市,10021,25861,43699,29544,31688,26779,28912,28001,23220,25933,35302,32575,34528,366042
2022,國家級風景特定區,-,中埔遊客中心,嘉義縣,10010,2589,4746,3556,4050,2609,2317,3469,3517,3528,4597,3334,3308,41620
2022,國家級風景特定區,-,茂林遊憩區,高雄市,64000,36641,34241,23807,24252,21109,22833,29220,28200,29705,31854,34592,41815,358269
2022,國家級風景特定區,-,寶來、不老溫泉區,高雄市,64000,53285,44973,37256,44240,34312,29968,51818,38873,29053,30559,34869,51880,481086
2022,國家級風景特定區,-,臺灣原住民文化園區,屏東縣,10013,13137,29377,15411,11542,4704,5494,45747,11305,17371,18193,14353,18799,205433
2022,國家級風景特定區,-,霧臺遊憩區,屏東縣,10013,16892,19521,21898,20371,8866,19536,13052,12775,10336,12754,14182,14321,184504
2022,國家級風景特定區,-,涼山遊憩區,屏東縣,10013,8338,17344,8207,11109,5485,10366,11800,9096,7114,9181,9300,8679,116019
2022,國家級風景特定區,-,禮納里部落,屏東縣,10013,3924,5642,3442,2996,1376,2227,2947,4321,3501,14223,7291,3513,55403
2022,國家級風景特定區,-,三地門遊憩區,屏東縣,10013,28668,38728,31668,34677,31794,29256,31437,34099,27943,32741,32240,13859,367110
2022,國家級風景特定區,-,小琉球遊憩區,屏東縣,10013,48170,62884,73415,72362,38784,74729,130978,117304,103349,114011,82257,68789,987032
2022,國家級風景特定區,-,大鵬灣遊憩區,屏東縣,10013,86729,107576,73714,104126,72937,85012,148343,262396,195405,190618,144291,169179,1640326
2022,國家級風景特定區,-,澎湖遊客中心,澎湖縣,10016,0,0,458,8608,6783,5715,6614,10202,10284,8413,5267,4387,66731
2022,國家級風景特定區,-,南海遊客中心,澎湖縣,10016,7652,6401,18048,44998,48425,70690,73143,63944,50286,22561,13732,7248,427128
2022,國家級風景特定區,-,北海遊客中心,澎湖縣,10016,2773,1967,3292,13306,15895,28765,34389,33827,16967,5594,3049,2269,162093
2022,國家級風景特定區,-,西嶼西臺,澎湖縣,10016,353,223,1030,2575,2267,2118,2735,2546,1904,1559,709,361,18380
2022,國家級風景特定區,-,小門遊憩區,澎湖縣,10016,8025,12431,12654,18882,21389,31429,43385,40691,29265,23278,9877,6453,257759
2022,國家級風景特定區,-,綠蠵龜觀光保育中心,澎湖縣,10016,32,43,419,1933,2881,4328,4784,4208,2040,883,131,24,21706
2022,國家級風景特定區,-,七美遊憩區,澎湖縣,10016,1695,1595,7742,34760,35520,45402,49652,46152,34458,10364,3298,1389,272027
2022,國家級風景特定區,-,北寮奎壁山地質公園,澎湖縣,10016,6014,6028,14871,35575,43702,41531,43972,46934,42944,26190,13967,7848,329576
2022,國家級風景特定區,-,望安遊憩區,澎湖縣,10016,7616,6354,12837,28435,26624,26793,32242,30800,24952,10631,11611,6016,224911
2022,國家級風景特定區,-,東引遊客中心,連江縣,9007,138,276,1060,3161,2983,3205,3594,4421,2715,1362,620,289,23824
2022,國家級風景特定區,-,莒光遊客中心,連江縣,9007,453,1062,1502,4885,5557,5471,5676,4704,4959,3060,999,512,38840
2022,國家級風景特定區,-,北竿遊客中心,連江縣,9007,2268,1319,2405,7665,6466,6264,10898,11222,7427,6968,3989,3040,69931
2022,國家級風景特定區,-,南竿遊客中心,連江縣,9007,1349,1262,1656,3172,3353,4132,13371,12336,6274,4238,2699,1796,55638
2022,直轄市及縣(市)級風景特定區,-,烏來風景特定區,新北市,65000,122000,195000,105000,90000,60000,90000,115200,136000,112000,108000,96000,99000,1328200
2022,直轄市及縣(市)級風景特定區,-,碧潭風景特定區,新北市,65000,150000,210000,206000,178890,234000,204000,244800,274000,125000,115000,100000,96000,2137690
2022,直轄市及縣(市)級風景特定區,-,武荖坑風景區,宜蘭縣,10002,1016,1555,1457,1758,1305,4303,15505,14199,4091,2772,1540,1678,51179
2022,直轄市及縣(市)級風景特定區,-,石門水庫風景區,桃園市,68000,187776,208227,228124,360907,228993,487495,253985,227894,216181,263662,278566,224461,3166271
2022,直轄市及縣(市)級風景特定區,-,角板山遊憩區,桃園市,68000,140485,102026,93958,104551,78610,116151,179144,138306,82103,92093,102101,85400,1314928
2022,直轄市及縣(市)級風景特定區,-,虎頭山風景特定區,桃園市,68000,223554,218589,290109,272078,204743,263359,342578,304404,279312,296538,364557,253169,3312990
2022,直轄市及縣(市)級風景特定區,-,冬山河親水公園,宜蘭縣,10002,10243,13296,12294,13176,7564,7468,261600,155144,10422,10810,8785,7614,518416
